1607531637.1194847,/velocities/vertical-speed-fps,-0.07526767999,G
1607531637.5184345,/controls/flight/elevator,0.0,G
1607531637.5203965,/autopilot/locks/altitude,,S
1607531637.9180198,/velocities/vertical-speed-fps,-0.07193858176,G
1607531637.9200218,/controls/flight/elevator,0.0,S
1607531638.3177865,/velocities/vertical-speed-fps,-0.07074961811,G
1607531638.3197887,/controls/flight/elevator,0.0,S
1607531638.9182644,/velocities/vertical-speed-fps,-0.06960132718,G
1607531638.919263,/controls/flight/elevator,0.0,S
1607531639.3170657,/velocities/vertical-speed-fps,-0.06960445642,G
1607531639.319095,/controls/flight/elevator,0.0,S
1607531639.917594,/velocities/vertical-speed-fps,-0.06982348114,G
1607531639.9185653,/controls/flight/elevator,0.0,S
1607531640.3172069,/velocities/vertical-speed-fps,-0.07013323158,G
1607531640.3182054,/controls/flight/elevator,0.0,S
1607531640.916752,/velocities/vertical-speed-fps,-0.07006753236,G
1607531640.918752,/controls/flight/elevator,0.0,S
1607531641.3166397,/velocities/vertical-speed-fps,-0.06990795583,G
1607531641.3186083,/controls/flight/elevator,0.0,S
1607531641.9161713,/velocities/vertical-speed-fps,-0.06940108538,G
1607531641.918171,/controls/flight/elevator,0.0,S
1607531642.316584,/velocities/vertical-speed-fps,-0.06924776733,G
1607531642.3175805,/controls/flight/elevator,0.0,S
1607531642.9159625,/velocities/vertical-speed-fps,-0.06895052642,G
1607531642.9179578,/controls/flight/elevator,-0.02,S
1607531643.3171647,/velocities/vertical-speed-fps,-0.06835604459,G
1607531643.3201528,/controls/flight/elevator,-0.02,S
1607531643.9164243,/velocities/vertical-speed-fps,0.6674155593,G
1607531643.9184237,/controls/flight/elevator,-0.02,S
1607531644.3178618,/velocities/vertical-speed-fps,1.252245069,G
1607531644.3188257,/controls/flight/elevator,-0.02,S
1607531644.9172466,/velocities/vertical-speed-fps,2.081018686,G
1607531644.9182465,/controls/flight/elevator,-0.02,S
1607531645.3152256,/velocities/vertical-speed-fps,2.61828351,G
1607531645.3172007,/controls/flight/elevator,-0.02,S
1607531645.9155192,/velocities/vertical-speed-fps,3.343930006,G
1607531645.9164848,/controls/flight/elevator,-0.02,S
1607531646.3182173,/velocities/vertical-speed-fps,3.780746222,G
1607531646.320184,/controls/flight/elevator,-0.02,S
1607531646.9177954,/velocities/vertical-speed-fps,4.358889103,G
1607531646.9197898,/controls/flight/elevator,-0.02,S
1607531647.3167794,/velocities/vertical-speed-fps,4.690206528,G
1607531647.3177516,/controls/flight/elevator,-0.02,S
1607531647.9177854,/velocities/vertical-speed-fps,5.105846405,G
1607531647.9197881,/controls/flight/elevator,-0.02,S
1607531648.316044,/velocities/vertical-speed-fps,5.328911781,G
1607531648.3190336,/controls/flight/elevator,-0.02,S
1607531648.91476,/velocities/vertical-speed-fps,5.583406448,G
1607531648.9167259,/controls/flight/elevator,-0.02,S
1607531649.3148963,/velocities/vertical-speed-fps,5.70172739,G
1607531649.3169239,/controls/flight/elevator,-0.02,S
1607531649.9143348,/velocities/vertical-speed-fps,5.807147503,G
1607531649.916299,/controls/flight/elevator,-0.02,S
1607531650.3149178,/velocities/vertical-speed-fps,5.8325634,G
1607531650.3159482,/controls/flight/elevator,-0.02,S
1607531650.91373,/velocities/vertical-speed-fps,5.807704449,G
1607531650.916737,/controls/flight/elevator,-0.02,S
1607531651.313701,/velocities/vertical-speed-fps,5.753128052,G
1607531651.31573,/controls/flight/elevator,-0.02,S
1607531651.9145515,/velocities/vertical-speed-fps,5.613177299,G
